"start","end","text"
"4854380","4858340"," at some point just go and copy and paste it because it's all a little bit repetitive it's"
"4858340","4863720"," like the same thing with like one word changed so there's no shame in like copying and pasting as"
"4863720","4871780"," long as you understand what's going on and couldn't do it yourself afterwards but most programmers"
"4871780","4878800"," copy and paste so what we're going to do first is make an instance of a soni series so the sauna"
"4878800","4884460"," series is a class we're going to make a soni series object I'm going to call it soni underscore"
"4884460","4896820"," linear ""s o n i"" underscore linear "" l i n e a r"" soni underscore linear and I'm going to"
"4896820","4904080"," do equals space equals and I'm going to do um and the reason I'm calling it soni linear is because"
"4904080","4909440"," this is going to be the sonification object the sauny series object for a linear equation so"
"4909440","4920340"," remember that's our straight line going up ""space s o n i s e r i e s"" remember that's"
"4920340","4927100"," all one word with the s in soni and the s in series both capitalized then open parenthesis"
"4928320","4936920"," tbl so make a soni series object from our table which we've called tbl now there are"
"4936920","4942620"," two extra things we need to do here in this function and that is we need to say hey astronify"
"4942620","4948980"," I know you're made for astronomers sonifying light curves but um actually so I know that you expect"
"4948980","4954980"," these time columns and value columns to be like time and flux but actually we don't have time"
"4954980","4960320"," and flux we have like x and linear that's the name of our columns so we're just going to tell"
"4960320","4967700"," soni series hey expect time call the time column to be x and val call to be linear the value column"
"4968100","4979980"," so that's tbl comma space time ""t i m e"" underscore c o l ""line c o l"" equals ""equals"""
"4980580","4989420"," open quotation mark x close quotation mark so say the time call is our x column that's the name that"
"4989420","4996500"," we printed out above when we checked the column names in tbl comma ""comma"" space ""space"" and then the"
"4996500","5007180"," value column which is val col ""v a l"" underscore ""line c o l"" c o l equals ""equals"" quotation mark"
"5007660","5017620"," linear ""l i n e a r""close quotation mark close parenthesis soni underscore linear"
"5018300","5027800"," equals soni series with the s's capitalized open parenthesis tbl comma time underscore c o l"
"5027800","5035560"," equals open quotation mark x quote close quotation mark comma v a l underscore c o l"
"5035560","5048070"," equals open quotation mark linear close quotation mark close parenthesis here's the next line well"
"5048070","5052430"," we haven't actually played anything we've just made the object there's another little step I"
"5052430","5058830"," want to take I want to say hey sonification um make the notes kind of a wider spacing and this"
"5058830","5063270"," is something I've played around with already um and a choice that I've made again remember how"
"5063270","5068930"," data representations involve a lot of choice I'm increasing the note spacing here from the default"
"5068930","5073650"," just so it's a little bit slower and easier to hear so the way we're going to do it is we're"
"5073650","5084170"," going to do soni_linear"
"5084170","5093370"," the thing we just made dot note underscore spacing dot n o t e that's note n o t e underscore"
"5097750","5104210"," space equals ""space equals"" space and I'm going to set it to 0.05 this is something that I have"
"5104210","5110890"," in advance tested and decided is a good note spacing for us again choices we can make ""0.05"""
"5110890","5118750"," all right sonny underscore linear dot note spacing equals 0.05 in 21 all right we've"
"5118750","5125830"," changed the note spacing now we're going to do soni underscore linear ""s o n i"" underscore linear"
"5125830","5137090"," ""line l i n e a r"" dot sonify that means make the sound representation of this thing ""s o n i..."
"5137090","5143970"," one"" open parenthesis close parenthesis because it's a function but we don't have any"
"5143970","5150650"," parameters we want to put in so sonny underscore linear dot sonify make the sonification make the"
"5150650","5157390"," sound representation ""in 22"" and the last thing we need to do is soni underscore linear dot play"
"5157390","5159650"," open parenthesis close parenthesis"
"5169970","5175270"," all right and this is the moment where I will once again turn off NVDA so it doesn't talk at us"
"5175270","5180530"," um you might get a warning that says like port MIDI closed that's what NVDA is going to try to"
"5180530","5187030"," read for me if you get that warning uh don't worry about it um but I have uh ""speech mode"" off I've"
"5187030","5191650"," turned off speech mode I'm going to turn up my volume and I'm going to hit enter and it will play"
"5191650","5197490"," our sonification before we start again remember what we're sonifying we're sonifying the shape"
"5197490","5205830"," of a straight line slanted upwards so as time as x gets bigger we should expect y to get bigger and"
"5205830","5222940"," remember y is mapped to pitch I'm going to play that again I'm just typing that same line again"
"5223380","5225900"," exact same thing just so I can play it a second time"
"5233110","5238970"," okay can you hear that the pitch gets higher and higher in a sort of straight line as we move along"
"5238970","5243970"," in time which is the same as moving along along that value you might hear this sort of"
"5245530","5249010"," this sort of wobble that's just because there's like a little bit of a spacing"
"5249010","5253410"," again that's actually the spacing I've done between the notes where I've spread them out"
"5253410","5257830"," where there's a little bit of space but some overlap between the notes and your ears hear"
"5257830","5262490"," that as like kind of a wobble in the noise but the pitch in general is going up in a straight line"
"5262490","5270110"," representing that straight line speech mode speech mode talk all right NVDA is back on"
"5270690","5273810"," turn the volume back down so we don't hurt my ears here"
"5273810","5283290"," okay we've got plenty of time so that's good let's sonify our negative linear equation so"
"5283290","5290410"," that's the straight line slanted downwards and I'm going to this is the exact same lines of"
"5290410","5296130"," code except instead of calling it sonny linear I'm going to call it sonny underscore neg underscore"
"5296130","5301910"," linear and instead of the value column being linear it's going to be neg underscore linear"
"5301910","5308970"," which is the name of that negative line column in the table so let's repeat those same four lines"
"5308970","5326890"," of code ""s o n i line n e g line l i n e a r space equals"" so soni underscore s o n i underscore neg"
"5326890","5337470"," underscore linear equals space soni series s o n i again remembering those capital s's s e r i"
"5337470","5346390"," e s soni series again take open quote or open parenthesis tbl make a soni"
"5346390","5357930"," series from our table tbl ""comma time call space i m e line c o l"" sorry that should be time call"
"5357930","5364290"," that k was an accident time call so remember it expects the x-axis the independent variable to be"
"5364290","5373490"," called time we've called it ""equals tick x tick"" we've called it x ""comma"" and our val col space a"
"5373490","5387050"," ""l line c o l"" our value column equals in this case is neg linear tick ""n e g line l i n e a r tick"""
"5387590","5396530"," right paren sonny underscore neg underscore linear equals sauna series open parenthesis"
"5396530","5404370"," tbl comma time underscore col equals open quotation mark x close quotation mark"
"5404370","5411830"," comma val underscore call equals open quotation mark neg underscore linear"
"5411830","5418470"," close quotation mark close parenthesis make us on a series object from the table call it"
"5418470","5424470"," soni neg linear where the time column is x and the value column is neg linear ""in 25."""
"5424880","5436510"," all right we're going to once again change the note spacing ""s o n i line n e g line l i n e a r"""
"5436510","5449290"," sonny underscore neg underscore linear dot notice underscore spacing ""dot n o t e line s p a c i n g"
"5449290","5460110"," space"" so soni underscore neg underscore linear dot note underscore spacing equals ""equals space"""
"5460110","5473590"," 0.05 ""0.05"" that's the same as we did before ""in 26"" and then remember those last two lines ""s o n i"""
"5473590","5485690"," soni underscore neg underscore linear ""line s s n e g line l i n e a r"" soni underscore neg"
"5485690","5495830"," underscore linear dot um sonify ""s o n i f y left and right paren"" open and close parenthesis we don't have"
"5495830","5504070"," anything in them sonny underscore neg underscore linear dot sonify parentheses in 27 and then the"
"5504070","5510530"," last line is that sonny underscore neg underscore linear dot play open quote or open parenthesis"
"5510530","5524450"," close parenthesis ""s o n i line n e g line l i n e a r dot p l a y left right paren"""
"5524450","5530610"," and i'm going to turn off nvda again ""speech mode off"" and i'm going to turn the volume up"
"5538400","5548970"," and you can hear the pitch starts high and goes low let's play that again i keep expecting to hear"
"5548970","5554370"," nvda like read the line because i'm typing the same line again right now to play it again um and"
"5554370","5559430"," i expected to speak to me but of course i just turned speech off so um jokes on me i guess that's"
"5559430","5563950"," my own fault soni underscore neg underscore linear to play it again"
"5570310","5575430"," excellent all right i'm going to do one more thing you can hear again it goes much in the"
"5575430","5581450"," same way that sonny linear went up in a straight line here the pitch goes down in a linear fashion"
"5581450","5586630"," it goes down in a straight line with time because this is representing a line slanted downwards"
"5587490","5593110"," all right let's um i'm gonna do one more thing i'm gonna do soni underscore linear dot play so"
"5593110","5597830"," you can hear that just sort of side by side so this is that straight line slanted up"
"5603820","5609420"," sonny underscore linear dot play just to play that straight line slanted upwards this time"
"5615710","5621730"," cool can you hear that yeah it's going up the pitch goes up this time instead of down i feel"
"5621730","5626930"," like i can almost like feel it going up um maybe that's sort of a weird thing to say maybe i've"
"5626930","5632170"," just listened to a lot of astronify uh sounds um it's kind of fun and spacey i like these they"
"5632170","5637190"," kind of feel like aliens in a fun way i like it um all right i'm going to turn speech mode back"
"5639690","5643610"," and i'm going to remember to turn the volume down so we don't like pain anyone"
"5648210","5652030"," all right and what i'm going to do next is i'm going to sonify"
"5652030","5659450"," the sine wave function remember that is um our wave that goes up and down y equals sine of x it's"
"5659450","5665090"," a wave that goes up and down now we are again this is the same four lines of code where we"
"5665090","5672310"," make the sauna series object we change the note spacing we sonify it and we hit play and uh just"
"5672310","5676130"," with those couple of little differences but because it's so similar i'm going to start moving"
"5676130","5681910"," a little quicker again all of this code is on the curriculum online feel free to copy and paste"
"5681910","5688070"," if you you know feel the need um i understand but also make sure you understand what's going on so"
"5688070","5698650"," this time i'm going to call it soni underscore sine""s-i-n-e s-o-n-y line l-i-n-e"" l've called"
"5698650","5705830"," it sonny line i actually want to call it soni sine ""s-i-n-e"" all right soni underscore s-i-n-e"
"5705830","5711910"," ""equals space"" equals Soni Series with those capital s's"
"5715920","5724110"," open parenthesis tbl comma space time call"
"5725120","5731310"," underscore equals x in quotation marks"
"5731310","5744010"," x comma val col a underscore c o l equals sine because that's the name of the column"
"5744570","5749770"," with the sign function in our table and again if you don't remember you can always just do tbl dot"
"5749770","5755550"," col names and hit enter to print out the list of column names in your table if you need to check"
"5756350","5763470"," ""s-i-n-e tick"" and again remember sign is in quotation marks and it's spelled s-i-n-e"
"5763470","5767950"," and close the parenthesis or it'll throw an angry ""in 31"""
"5768750","5777450"," changing the note spacing soni dot sine ""line"" soni underscore sine sorry not soni dot sine"
"5777450","5784350"," dot note spacing underscore spacing"
"5784350","5794490"," ""s-p-a-c-i-n-g"" space equals 0.05 ""0.05"""
"5795370","5802610"," soni underscore sine dot note underscore spacing equals 0.05 just move the notes a little further apart"
"5802610","5806830"," ""in 32"" soni underscore sine dot sonify"
"5806830","5816490"," ""s-o-n-i-line s-i-n-e dot s-o-n-i-f-y"""
"5816960","5823290"," son underscore sign dot sonify ""left paren right paren"" make those parenthesis ""in 33"""
"5823710","5832370"," hit enter sonny underscore sign s-o-n-i-line s-i-n-e dot play"
"5835230","5840310"," and we will do the same business of increasing the volume"
"5840870","5846910"," and turning off nvda ""speech mode off"" and hitting enter"
"5846910","5847250"," oh"
"5852730","5857210"," that one's a lot more fun right i think that one's a lot more exciting than the straight lines"
"5857210","5858070"," you can hear the"
"5861070","5867490"," as the as that wave goes up and down so as y gets higher and then lower higher and then lower"
"5867490","5873490"," the pitch goes up and down and up and down at regular intervals i'm gonna play that one again"
"5873490","5880290"," actually because i really quite like that one so i'm just typing that same line sonny underscore"
"5880290","5897420"," sign dot play cool that's our sine wave we've played two different lines one going up one"
"5897420","5904760"," going down and we've also played our sine wave let's turn the volume back down ""speech mode"
"5905760","5913340"," talk"" all right there are just two more functions to sonify here they are our quadratic or our"
"5913340","5919020"," parabola so again that's the curve that starts steep turns over once a little bit smoother at"
"5919020","5925560"," the top and then uh turns back downwards and gets really steep again and then also our absolute"
"5925560","5933220"," value function which um goes up in a straight line very sharply turns back around and goes right back"
"5933220","5939140"," down the goal here is i want to sonify these two i'm going to play them actually side by side so"
"5939140","5944580"," i'm going to make both sonifications wait to play them until they're side by side because i want you"
"5944580","5950520"," guys to learn to hear the difference between a sharp turnaround and a more gradual turnaround"
"5950520","5956200"," so a more gradual turnaround in our parabola which is a smoother curve and then a really sharp"
"5956200","5961260"," turnaround in the absolute value and again we're going to move a little quickly through the code"
"5961260","5967220"," here so feel free to copy and paste or to check the curriculum if you need to so that's so i'm"
"5967220","5980420"," going to call this soni underscore parabola"
"5981290","5993660"," space equals space and then it's Soni Series not forgetting those"
"5993660","6006500"," capital s's open the parenthesis table time underscore col equals, equals x"
"6006500","6018900"," with x in quotation marks another comma space val_col ="
"6018900","6028800"," here it is called 'parabola' is the name of the column"
"6029100","6036140"," ""in 36"" all right we've made our parabola sauna series we're gonna change the note spacing ""s o"
"6036140","6052160"," n i line p a r a b o l a dot n o t e line s p a c i n g"" soni underscore parabola dot note underscore"
"6052160","6063780"," spacing space equals space 0.05 ""0.05"" same as before just doing"
"6063780","6068580"," that because that's what i tested and i think sounds best feel free to change that note spacing"
"6068580","6074340"," make it bigger or smaller and see what you think ""in 37"" again that's tweaking with uh with the"
"6074340","6080680"," parameters of the sonification to see what you prefer again full of choices then soni underscore"
"6080680","6091780"," parabola ""s o n i line p a r a b o l a"" dot sonify so make the sound representations"
"6091780","6103520"," and i'm gonna hit enter but i'm not gonna do um soni underscore parabola dot play just yet"
"6103520","6109960"," because again i want to sonify the absolute value thing at the thing function at the same time"
"6109960","6116280"," so let's do that really quick i'm going to call that sonny underscore abs abs because"
"6116280","6122040"," sonny underscore absolute underscore value sounds really painful to type out so abs"
"6122040","6135020"," soni_abs ="
"6135020","6144800"," SoniSeries with the capital s space ""s o n i s e r i e s"" soni series"
"6144800","6159220"," open the parenthesis tbl comma time_col='x'"
"6159220","6162560"," remembering our quotation marks"
"6163320","6176260"," val_col made a typo there v a l underscore c o l i feel like that's kind"
"6176260","6181960"," of easy to make a typo on equals abs because that's also what the name of that column is"
"6181960","6186040"," because i guess i never wanted to type absolute value so i just called everything abs"
"6186280","6196320"," so soni underscore abs equals sauna series open parenthesis tbl"
"6196320","6203800"," comma time underscore call equals open tick or open quotation mark um x close quotation mark"
"6203800","6211340"," comma val underscore call equals open quotation mark abs close quotation mark close parenthesis"
"6211340","6221700"," ""in 39"" soni underscore abs dot note spacing we're changing the note spacing s o n i dot a b s"
"6222120","6230560"," nope i did i did soni i did soni dot abs i meant to do soni underscore abs"
"6230560","6237680"," nope i did space i'm gonna do soni underscore abs dot note spacing sorry my brain"
"6237680","6247540"," is apparently leaving me ""dot n o t e line s p a c i n g"" soni underscore abs dot note underscore"
"6247540","6261380"," spacing equals 0.05 all right importing and then sonny underscore abs"
"6262500","6273100"," dot sonify open and close the parenthesis and now we can play"
"6273100","6280180"," the parabola so that smooth curve going up and then turning around going down next to the"
"6280180","6285820"," absolute value which is that sharp turnaround like the top of a triangle so first i'm going to do"
"6285820","6296100"," the uh i'm going to do the parabola that's soni underscore parabola dot play"
"6296100","6305280"," soni underscore parabola dot play open and close in the parenthesis"
"6305280","6318400"," and again turning off nvda ""speech mode off"" turning up the volume and hitting enter oh no"
"6318400","6333800"," we have an error ""speech mode beeps speech mode talk"" this is terrible"
"6335480","6346940"," ""line a b s dot p l a left right paren pio warning port midi closed in 43"""
"6349500","6355600"," interesting um i got an error when i tried to play the parabola but the uh the absolute value"
"6355600","6366480"," seems to have played let me try the uh let me try the parabola again..."
"6366480","6375480"," ...that's soni underscore parabola dot play open parenthesis"
"6375480","6382380"," close parenthesis i'm going to turn off nvda and hope it works this time ""speech mode off"""
"6388100","6394560"," all right i guess it will work this time i guess it was just angry before i'm going to turn nvda"
"6394560","6400740"," back on so i can play the absolute value again ""speech mode beeps speech mode talk"" that's going"
"6400740","6412560"," to be soni underscore abs ""speech mode off"""
"6412560","6415540"," so that's sonny underscore abs dot play"
"6420540","6426380"," you're going up up up up up and then suddenly changing and going back down at a constant rate"
"6426380","6430240"," let me play the parabola one last time so you can hear them side by side again"
"6436080","6440880"," again that's sonny underscore parabola dot play open and close the parenthesis"
"6445300","6451940"," it's a much slower change to the pitch turning and going back down we are literally hearing"
"6451940","6457540"," the difference in those shapes a sharp versus a slow turnaround i encourage you to play that"
"6457540","6463520"," often on your end just until you get that sound for the feeling for it and again play all of the"
"6463520","6468660"," sonifications again and again i'm going to play the sign again sonny underscore sign dot play"
"6475720","6481760"," we can hear that wave pattern going up and down that we don't have in that absolute value or the"
"6481760","6487820"," parabola the there's more turnarounds in the pitch going up and down than we have in those other two"
"6487820","6494580"," shapes so again the goal here is to develop an intuition for what astronomy is doing and how"
"6494580","6500220"," different shapes how different behaviors of our data because again this is all about a representation"
"6500220","6507140"," of the data it's what is this y doing as x changes which we have represented as what is the pitch"
"6507140","6513600"," doing as time changes it's developing this intuition for what is going to happen to our"
"6513600","6520260"," data representation for different types of data behavior that is the goal here that is all about"
"6520260","6526000"," what this education process is about this is what we teach people to do with data visualization for"
"6526000","6533000"," years and what we're just developing an intuition for now this is where i'm going to conclude the"
"6533000","6539700"," fourth tutorial from this non-visual data science tutorial series this is the first of two"
"6539700","6546220"," sonification tutorials and the fourth of five total tutorials so next week we'll pick up with"
"6546220","6552900"," more data sonification using astronomy getting with some more realistic data i'm really excited"
"6552900","6558360"," to see you there i'm excited to do more sonification with you again we are very grateful to pandas and"
"6558360","6564800"," num focus for generously supporting this tutorial series and i encourage you if you have questions"
"6565460","6570880"," to reach out to me or patrick via email or to come to our office hours same zoom link as the"
"6570880","6580080"," tutorials 6 to 8 p.m uk time on zoom and also to check out our curriculum online where all of this"
"6580080","6587020"," code is hosted yeah thank you so much for coming i'm excited to talk more sonification with you"
"6587020","6592960"," all next week hopefully in a live recording if the sound permits all right thanks all"
"6594200","6598060"," i'm just gonna wait a few seconds because i'm worried the recording is gonna like cut off the"
"6598060","6603000"," last few seconds um and i don't want it to cut off like the actual end so if this is still in"
"6603000","6608460"," the video sorry for this like awkward few extra seconds where i'll like wave at the camera and"
"6608460","6618860"," sort of ramble on rambling rambling rambling also crossing my fingers that the recording"
"6618860","6625040"," worked because if that didn't work i'll be quite sad and i guess sit here for two more hours which"
"6625040","6630940"," would make me quite sad um so fingers crossed everyone i suppose if you're seeing me still"
"6630940","6637720"," rambling here then it's worked all right i think that's probably enough time i'm gonna go stop "
