"start","end","text"
"4001950","4002590"," Trace back."""
"4002590","4003970"," Did I call it something else?"
"4006750","4007270"," ""In 37."
"4008090","4008430"," In left. "
"4009110","4010150"," Cookie slash."
"4011150","4014790"," In left bracket, 29, right bracket, colon."
"4015330","4016230"," Cookie slash. "
"4016930","4017270"," In left."
"4017450","4018930"," In left bracket, 29."""
"4019270","4020790"," Let's just see what I did wrong there. "
"4022610","4023130"," Yeah."
"4023290","4024090"," In left bracket."
"4024430","4026590"," In left bracket, colon. "
"4027150","4028190"," 5, right bracket."
"4029130","4029550"," Cookie."
"4029550","4032110"," In left bracket, 29, right bracket, colon. "
"4032670","4035470"," Cookie line budget equals left bracket, 3."
"4035950","4040980"," ""In left bracket, 37 dash."""
"4041000","4041960"," Am I doing caps or something?"
"4042200","4042820"," ""Name error."
"4042920","4043520"," Trace back. "
"4044880","4046260"," In caps lock on."
"4047000","4048140"," Caps lock off."
"4049060","4049940"," Cookie slash. "
"4053130","4053950"," T. 37."""
"4054390","4055430"," Yeah, I don't know what I did wrong there."
"4056170","4057230"," I'm going to save the cookie. "
"4057530","4059010"," Yeah, you tell me what I did wrong."
"4059010","4061750"," I was going to say that I don't see caps lock on, but yeah."
"4062350","4062970"," Yeah, odd, right?"
"4062970","4067010"," Yeah, the chat is saying you missed an O in cookie. "
"4068050","4068570"," ""Space."""
"4068990","4070330"," There's only one O in cookie?"
"4073750","4074830"," IE line budget."
"4075010","4077450"," Yeah, it was cookie with one O."
"4078810","4082450"," So this really is like a small child in 1964, OK?"
"4082830","4086090"," But let's do, you can imagine all the R's being backward"
"4086090","4087050"," and stuff like that. "
"4087430","4090210"," Let's do, I'll just do this."
"4090210","4095609"," I'm going to do cookie budget spelled correctly."
"4095990","4097229"," And there's something about programming"
"4097229","4100149"," that makes my spelling ability massively decrease. "
"4100210","4101790"," My already poor spelling ability just"
"4101790","4103930"," decreases precipitously when I'm doing programming."
"4104029","4105529"," It must be like a left brain, right brain thing."
"4106410","4107370"," ""Equals cookie."""
"4107850","4109069"," ..."
"4109450","4111130"," I just fixed it, basically."
"4111330","4114330"," If you got it right, I just overwrote the variable"
"4114330","4115450"," with a new variable, OK?"
"4115510","4117189"," Or I reassigned it. "
"4118010","4119050"," All right."
"4119050","4121910"," So len cookie budget."
"4122390","4123109"," ""Cookie line budget."
"4126779","4129899"," Out left bracket 33, right bracket colon."""
"4130640","4133020"," And then let's do len cookie budget."
"4133220","4136560"," And then we're going to do len month, OK?"
"4137020","4139899"," ""Out left bracket 34, right bracket colon."""
"4140399","4142160"," So now let's create our data frame."
"4142220","4143779"," And then I'm going to explain a few things about how"
"4143779","4146140"," we work with two dimensional data."
"4146460","4148560"," So it's a two step process. "
"4148560","4149660"," So we first create a dictionary."
"4150020","4152700"," And then we create the data frame from the dictionary, OK?"
"4153080","4154560"," So we have our three variables."
"4155560","4158520"," And now let's use them to create the dictionary. "
"4158779","4162939"," So we're going to call it monthly underscore budget."
"4164260","4169960"," ""M-O-N-T-H-L-Y. Monthly budget."""
"4172020","4172899"," Monthly budget."
"4173160","4174920"," Monthly underscore budget equals."
"4175359","4176899"," And then let's do an open brace. "
"4177979","4179960"," And I'm going to press Enter just for my sanity."
"4182100","4185000"," And then what we want to do is, in quotes,"
"4185140","4186180"," I'm going to put budget."
"4187700","4192200"," And these are the labels for what"
"4192200","4193560"," are going to be columns in a minute. "
"4193720","4195020"," But we'll talk about that in a minute."
"4195620","4197440"," But basically, remember, the key is the label."
"4198360","4198720"," Budget. "
"4198880","4199860"," And I did lowercase."
"4200080","4201820"," I keep everything lowercase, OK?"
"4201820","4202680"," Don't confuse yourself."
"4204180","4208340"," And then I did a colon and then the variable cookie budget. "
"4208700","4209880"," And then we'll go over this again."
"4212190","4213670"," ""Cookie line budget."
"4214650","4215190"," Cookie. "
"4217190","4218710"," Cookie line budget."""
"4218910","4219430"," I'm too lazy."
"4219490","4219850"," OK. "
"4221130","4223510"," And then let's do quote."
"4224570","4225230"," Oh, no."
"4225510","4226730"," That's completely incorrect. "
"4227290","4228130"," That should be budget."
"4229270","4232350"," ..."
"4232350","4236750"," Budget, in quotes, colon, budget, the variable, comma. "
"4237190","4239990"," And let's do, in quotes, cookie underscore budget."
"4240950","4241190"," ..."
"4242910","4243590"," Colon. "
"4244230","4246450"," And then let's use our cookie budget variable."
"4247890","4249370"," ..."
"4250610","4252790"," ..."
"4252790","4256310"," And then let's do month, in quotes."
"4256890","4257250"," ""Quote."""
"4257850","4259170"," I'll go over this again. "
"4259230","4259890"," I know this is confusing."
"4260490","4264130"," ""M-O-N-T-H, month, colon."""
"4264230","4264990"," And a new line. "
"4265150","4267870"," And now I'm going to do the right brace."
"4268170","4268990"," Right brace."
"4269090","4269930"," So what do we have here?"
"4269970","4272430"," We have monthly underscore budget. "
"4272550","4273630"," That's our variable name."
"4276290","4277970"," Equals left brace."
"4278650","4280750"," I did a new line, but you don't have to. "
"4282650","4286370"," Quote, budget, end quote, colon."
"4287190","4288450"," Then our budget variable."
"4288450","4290030"," Budget with no quote, OK?"
"4291510","4292050"," Comma. "
"4292650","4296890"," Next line is, quote, cookie underscore budget."
"4297010","4298890"," Quote, colon."
"4299470","4302450"," And then we have our cookie underscore budget variable. "
"4302910","4303490"," Comma."
"4303870","4304830"," Then we have a new line."
"4305070","4307330"," And then we have month, in quotes. "
"4307690","4309670"," So quote, month, quote, colon."
"4310250","4314790"," And then we have our month variable, M-O-N-T-H."
"4315810","4318390"," And then we, I did put a comma, but you"
"4318390","4319890"," don't need to, on the last one. "
"4320330","4323230"," And then you can do a right brace, OK?"
"4323830","4324550"," I'm going to hit Enter."
"4324690","4328310"," Hopefully it'll work for me."
"4329070","4333410"," Now, so what we have is a variable, monthly budget,"
"4333590","4336070"," with three key value pairs. "
"4336710","4340090"," And the key is each describing it."
"4340110","4342610"," But we basically just kept it the same as the variable names,"
"4342690","4342910"," OK?"
"4342990","4346730"," So it's budget, in quotes, budget, the variable,"
"4347290","4348830"," cookie underscore budget, in quotes,"
"4349010","4351250"," cookie underscore budget, the variable,"
"4351630","4355970"," and then monthly, or month, in quotes, month, the variable,"
"4356250","4356430"," OK?"
"4357690","4361530"," If people in the chat want to kind of paste this"
"4361530","4363290"," in so people can copy it in case they're"
"4363290","4367470"," having issues or something, then go ahead and paste it"
"4367470","4367990"," in for people."
"4368250","4370590"," So they have something to copy if they're having trouble. "
"4371570","4372750"," But it is good practice."
"4373350","4374310"," Yeah, put it in the chat."
"4374310","4381130"," And then it is good practice to type this all in and just"
"4381130","4381870"," take your time, OK?"
"4381870","4384270"," I know it can be very easy to get syntax errors in something"
"4384270","4384810"," like this. "
"4385270","4387630"," It's totally normal when you start learning programming"
"4388510","4390130"," to get constant syntax errors."
"4390270","4390890"," And you know what?"
"4391110","4392370"," You'll be missing a quote."
"4392490","4393170"," There won't be a colon. "
"4393350","4394530"," It'll be something annoying."
"4395390","4397690"," And the things to try are you can start again"
"4399650","4402130"," or go character by character, OK?"
"4402130","4404410"," And using the review, OK?"
"4404510","4406050"," And in fact, I think in some ways,"
"4406150","4409190"," I think it makes us more patient with stuff like that."
"4409290","4411270"," I feel like a lot of times I've noticed when I teach sighted"
"4411270","4417590"," people, it's like they're like, they don't really think. "
"4417750","4419090"," They're seeing it in their brain so much"
"4419090","4420510"," that they're not seeing what's on the screen."
"4420930","4423030"," So they'll kind of be like, oh, no,"
"4423110","4423970"," but I did everything right."
"4424330","4425450"," But it's really hard to miss. "
"4425590","4427170"," It's really easy to miss something visually."
"4428030","4430190"," I'm not saying it's not useful to see things visually too."
"4430190","4432230"," But it's really easy to miss something visually. "
"4432470","4434650"," But often, if you review character by character"
"4434650","4437970"," using NVDA, you're actually fairly liable to catch things"
"4437970","4439710"," because you're like, oh, wait, oh, whoa."
"4440210","4442150"," You're not going to have, there's not really"
"4442150","4443650"," as many mirages that can win."
"4444410","4445950"," OK, so we have our monthly budget. "
"4446090","4449190"," I was just letting, giving you some time to catch up there."
"4451350","4453190"," So we have our dictionary now."
"4453870","4456330"," And remember our type function, our old faithful type function?"
"4456350","4457050"," We haven't used it in a while. "
"4457070","4458450"," Let's just run it on monthly budget."
"4459570","4460050"," P."
"4461170","4464930"," So T-Y-P-E, open parenthesis, monthly."
"4465750","4470630"," ..."
"4472110","4476630"," ""Right paren, out left bracket 36, right bracket colon, dict."""
"4476850","4478810"," It pronounced it kind of funny, but dict."
"4479170","4480510"," It's short for dictionary. "
"4480790","4482290"," That's our data type that we're using here."
"4483130","4485150"," So remember, dictionary, it's really just labeled data."
"4485290","4487730"," And so what we did here was that we"
"4487730","4490250"," had our three lists, each with five items,"
"4490350","4492050"," saved as variables, and then we gave them"
"4492050","4494870"," names in the dictionary, keys, as keys. "
"4495650","4498010"," Now we're going to use this monthly budget."
"4498830","4501570"," We could pull out data from this, but we have no reason to."
"4501670","4504070"," So what we're going to do is create a data frame in Pandas. "
"4504430","4505650"," So we're going to do Pandas."
"4505990","4506870"," ""P-A."""
"4507050","4509550"," OK, so sorry, let's save it to a variable. "
"4509690","4511950"," So D-F, and I'll explain."
"4512030","4515810"," This is another conventional variable, short variable."
"4516070","4531050"," So it's D-F equals, and now do Pandas dot data frame. "
"4531810","4537690"," And it's capital D-A-T-A, capital F frame."
"4539670","4544010"," ""F-R-A-M-E,"" and we call that camel case or word case"
"4544010","4545150"," is what people call it sometimes."
"4546170","4548070"," The camel case is a little more evocative. "
"4548250","4549430"," Then open parenthesis."
"4550650","4551850"," ""Data frame."""
"4551970","4555910"," And then we're going to pass it our monthly budget variable. "
"4557490","4563010"," ..."
"4563390","4571430"," So it's D-F equals Pandas dot capital D data, capital F"
"4571430","4573350"," frame, open parenthesis."
"4574290","4576730"," And then we pass in our monthly underscore budget. "
"4576890","4578170"," Then we close the parenthesis."
"4578950","4582510"," And that should create a Pandas data frame from our dictionary"
"4582510","4585130"," and assign it to D-F, the variable D-F."
"4585230","4586090"," It's a very short variable. "
"4588080","4590300"," ""In left bracket, 38, right bracket."""
"4590300","4591920"," Because we assigned a variable, we don't get any output."
"4592900","4595780"," But now we have a data frame variable. "
"4596840","4602060"," And just like with S before, D-F is a conventional variable"
"4602060","4605600"," name for a data frame."
"4605860","4607640"," So S was a conventional name for series."
"4607800","4609120"," D-F is a conventional one for data frame. "
"4609260","4613000"," If you only have one data frame, then people"
"4613000","4615640"," will conventionally use the variable name"
"4615640","4617220"," D-F for the data frame."
"4617280","4618380"," If you have more than one data frame"
"4618380","4620480"," and you're doing other things like that,"
"4620760","4622300"," you should probably give them other names, more"
"4622300","4623480"," descriptive names."
"4626500","4629260"," I figure people are kind of taking a while to catch up. "
"4629540","4631740"," But I'm going to start explaining a little bit"
"4631740","4633060"," about the data frame here, OK?"
"4633280","4635260"," I'm going to just do a little time check, whatever you like."
"4635940","4640320"," 2, or ""2 colon 22 PM."""
"4640540","4641460"," 2.22, OK. "
"4641760","4644320"," So yeah, so now I'm going to show you a couple of the data"
"4644320","4647740"," frame fundamentals, OK?"
"4647760","4649420"," So the basic things you can do with the data frame."
"4651940","4654740"," So the first thing to know about a data frame"
"4654740","4657040"," is, well, we'll look at the representation in a minute."
"4657320","4660520"," But before we look at the representation, I want to,"
"4660980","4663880"," which is only marginally useful for screen reader users,"
"4664640","4666200"," I want to talk about the format. "
"4666660","4669080"," So the data frame, it's two-dimensional data, OK?"
"4669440","4671540"," So you can kind of think about it"
"4671540","4674620"," as if you imagine a line going from left to right"
"4675120","4676000"," in your mind."
"4676560","4679100"," And then for each item on that line,"
"4679200","4683000"," there's also another list going from top to bottom, OK?"
"4683560","4685840"," And if you've ever used Excel, it's"
"4685840","4686780"," the same as a spreadsheet."
"4686960","4689280"," So you have from left to right, you have columns. "
"4689780","4692000"," And from top to bottom, we have rows, OK?"
"4692000","4693640"," It's a table, OK?"
"4693840","4696160"," So we have an x-dimension and a y-dimension."
"4697600","4701780"," And so our x-dimension has columns,"
"4701840","4704460"," which are going to be things like our monthly budget,"
"4704720","4708800"," our cookie budget, our budget, and our month."
"4709280","4711000"," Those are the items from left to right. "
"4711040","4711480"," We have three."
"4712040","4715360"," And then from up to down, the rows"
"4715360","4717020"," are going to be our five items that"
"4717020","4718480"," are going to be data for each of those,"
"4718480","4722260"," and each month's different kinds of budget, OK?"
"4722940","4725000"," So let's try out a few different things, OK?"
"4725080","4727300"," I want to kind of get to some stuff at the end that's"
"4727300","4727720"," pretty cool."
"4728220","4732920"," So I'm going to try to pick up the pace like 20% here, OK?"
"4733320","4735020"," Let's still try to explain things fully. "
"4736420","4737760"," So let's do clear."
"4737880","4739000"," I'm going to clear things because we're"
"4739000","4740260"," going to experiment with our data frame now."
"4740320","4741080"," So Control-L. "
"4741960","4744280"," ""In left bracket, 38, right bracket, 12."""
"4744280","4746180"," We now have our data frame variable"
"4746180","4746920"," that we're going to work with."
"4747340","4751160"," So let's first do just listen a little"
"4751160","4753800"," to what the format of the data frame is, the representation. "
"4754700","4755160"," D-F."
"4755160","4759380"," ""D-F. Out left bracket, 38, right bracket, colon."
"4760640","4762520"," Budget cookie line, budget month."""
"4762620","4764100"," That was the column names, OK?"
"4764900","4767540"," Now let's hear the actual table stuff."
"4770190","4771290"," ""0, 10, June 3."""
"4771290","4772310"," 0, 10, June."
"4772530","4773390"," And then it said 3."
"4773510","4774290"," But it said June 3rd."
"4774310","4776230"," It's trying to predict things in a not useful way. "
"4776230","4780150"," So 0, 10, June 3rd, OK?"
"4780270","4782210"," So the first item is the index."
"4782570","4785290"," Remember, it's the range from 0 to 4."
"4786070","4788450"," So that first item is not going to really mean anything."
"4788550","4789650"," It just means it's the first item. "
"4789730","4790630"," That's what the 0 is."
"4791010","4793310"," Then 10 was our budget."
"4794990","4796370"," The month was June. "
"4796490","4797930"," And then the cookie budget was 3."
"4798310","4799170"," So let's hear another row."
"4801470","4802630"," ""1, 10, July 2."""
"4802690","4803430"," 1, 10, July 2nd. "
"4803710","4805970"," So 1 is the index."
"4806470","4807570"," 10 is the budget."
"4808010","4808970"," July is the month. "
"4809190","4810250"," And 2 is the cookie budget."
"4810350","4812590"," So we're going to be spending $2 that month on cookies."
"4813030","4813990"," We'll just do one more. "
"4816750","4818270"," ""2, 5, 0, September."""
"4818930","4820190"," And then so it's so on."
"4820230","4821470"," It'll do that for each line, OK?"
"4821490","4822630"," I won't review the whole thing. "
"4823250","4825810"," And at the end, there's no D type or anything like that."
"4825950","4828430"," That is because there's different data in each column."
"4828610","4830090"," So a D type doesn't mean anything. "
"4830190","4831510"," There's all sorts of D types in here."
"4831910","4832970"," We have integers."
"4833130","4834270"," And we also have strings, OK?"
"4836970","4840050"," So now, I will say what we're going to learn right now"
"4840050","4843550"," is how to learn a whole bunch of stuff about the data frame"
"4843550","4845370"," without using the string representation. "
"4847770","4850490"," And I'll talk more about why the string representation,"
"4850510","4852950"," why you're actually not missing out on that much by not"
"4853390","4854850"," reviewing the string representation."
"4856990","4859490"," It actually, you're not missing out on very much"
"4859490","4860370"," compared to a sighted person."
"4860410","4862330"," But I'll kind of return to that topic in a minute, OK?"
"4862350","4864250"," When we have a longer data set where it's more obvious. "
"4865390","4866110"," All right."
"4866310","4870570"," So let's do a couple of basic functions with the data frame."
"4871290","4873310"," The first one is, and this is what"
"4873310","4874830"," I always do within your data set,"
"4874930","4876890"," is how big is the data set?"
"4876990","4879070"," So let's do df.shape."
"4885750","4889910"," df.shape, S-H-A-P-E, no open and closed parentheses. "
"4890090","4891630"," So it's an attribute, not a method."
"4891810","4893270"," Some of these are attributes, not methods."
"4893270","4895350"," So they're kind of like little variables inside the data"
"4895350","4895570"," frame. "
"4895970","4897690"," They're not functions inside the data frame."
"4899010","4902770"," ""Out left bracket 39 right bracket colon left"
"4902770","4905650"," paren 5 3 right paren."""
"4906510","4912170"," So it said left paren 5 comma 3 right paren. "
"4912370","4914510"," So it gives us two numbers in parentheses."
"4915450","4916910"," And the first number is 5."
"4917690","4920170"," And you can maybe guess because you know how many,"
"4920230","4922250"," you know the dimension, you know what we put in."
"4922690","4924710"," So the first number is how many rows. "
"4925170","4928490"," And the second number is how many columns."
"4928830","4930670"," So it's 5 for the number of rows,"
"4931110","4932590"," 3 for the number of columns."
"4934210","4935630"," That's the shape of the data. "
"4936690","4937930"," And you can kind of think that makes sense."
"4938070","4940250"," You know, like if you imagine it like, oh,"
"4940310","4943010"," if we had a lot of columns and only a few rows,"
"4943110","4944390"," then the data is really long."
"4944470","4946910"," If we have a lot of rows and only a few columns,"
"4946950","4949870"," the data is long in a top to bottom dimension. "
"4949870","4952250"," So it does kind of change the shape."
"4952450","4954130"," Or the data could be perfectly square"
"4954130","4956090"," if we have five columns, five rows, et cetera, et cetera."
"4957810","4961190"," So that shape tells us we have five rows and three columns. "
"4961370","4964210"," Now you're like, well, Patrick, I already knew that"
"4964210","4965610"," because we created the data ourselves."
"4965930","4967890"," But don't worry, we're going to be in a minute"
"4968470","4973450"," using a real life data set that will pull in much faster"
"4973450","4975050"," than we even created this toy data."
"4976330","4977990"," And that'll be much more useful then. "
"4978610","4982190"," So df.shape, that tells us the number of rows and columns."
"4982770","4984310"," Let's now do this."
"4984450","4985130"," And this is honestly,"
"4985230","4988090"," it's the thing you will do the most often in Pandas. "
"4988470","4989930"," So pay attention to this."
"4990230","4992350"," The thing you will do the most often in Pandas"
"4992350","4996010"," is pull out a column from a data frame."
"4996190","4999310"," This is the most commonly performed operation in Pandas,"
"4999390","4999970"," in my opinion. "
"5000550","5004130"," So df. and then give any of the names."
"5004250","5007110"," Let's do our month, df.month."
"5007770","5014490"," ""D-F, dot M-O-N-T-H,"
"5015150","5019710"," out left bracket 40, right bracket colon, zero June,"
"5020990","5024150"," July 1st, September 2nd."""
"5024170","5025850"," Reading it in a weird way because it tries,"
"5026070","5027250"," you know how screen readers are."
"5027310","5028090"," They try to be smart,"
"5028210","5029330"," but sometimes they're not always smart."
"5029690","5031510"," So it's like September 2nd,"
"5031790","5035170"," because it's a two, then a big space, and then September. "
"5035170","5036830"," So it's like September 2nd,"
"5037310","5040210"," but it's kind of guessing wrong, but that's fine."
"5041770","5044810"," So we have other ways of doing things with this,"
"5045470","5050550"," but the, so basically what we did was we pulled out,"
"5050630","5051690"," we did df.month."
"5051970","5055150"," And what that gives us back is that column as a series."
"5055490","5056730"," And this is why I say,"
"5056810","5059330"," we're not gonna neglect our series stuff"
"5059330","5062050"," because now we can start combining things together. "
"5062430","5064150"," So what if we do df,"
"5064150","5066310"," what if we want to know the average cookie budget"
"5066310","5066950"," for each month?"
"5067250","5070390"," Okay, now we're gonna combine a couple of things together."
"5070590","5071770"," Okay, and this is called chaining."
"5072530","5073810"," So let's do df. "
"5076650","5078770"," ..."
"5079790","5080990"," Cookie underscore budget."
"5082590","5086930"," ""C-O-O-K-I-E, cookie, B-U-D-G-E-T."""
"5086950","5087590"," And another dot."
"5089890","5090970"," Budget, dot."
"5091030","5092330"," So it's df.cookiebudget,"
"5092450","5095870"," cookie underscore budget, dot mean for the average. "
"5096500","5100290"," M-E-A-N mean, right parenthesis."
"5100330","5102310"," Open the parenthesis and then we'll close the parenthesis."
"5102430","5103550"," Do we have a question or anything there?"
"5104530","5105570"," I heard someone on the mic. "
"5106110","5109050"," I think maybe someone accidentally unmuted themselves"
"5109050","5110730"," and we might've been hearing a screen reader."
"5111190","5113430"," So maybe proceed with caution."
"5115730","5119930"," Out left bracket 41, right bracket colon 2.8."
"5120290","5122470"," So what we did there, and now we're kind of getting,"
"5122630","5125010"," things are getting a little interesting here, right?"
"5125050","5126590"," So we're combining some stuff together. "
"5126590","5130750"," We're doing df.cookie underscore budget, dot mean."
"5130910","5133510"," So in one action, we pulled out the column"
"5133510","5137290"," and got the mean of the data in that column, okay?"
"5138050","5141850"," When you start combining the methods one into the other,"
"5142930","5145890"," we have a word for that and it's called chaining, okay?"
"5146010","5147270"," And Pandas has a lot of functionality"
"5147270","5149030"," that allows us to facilitate chaining."
"5149190","5151650"," That's a little bit more for intermediate users,"
"5151690","5152950"," but it's very cool stuff. "
"5153290","5154490"," And sometimes you'll just be like,"
"5154490","5157370"," df.this, dot this, dot this, dot this."
"5157390","5158810"," And you combine a whole bunch of things together"
"5158810","5160090"," and in one line,"
"5160210","5162690"," you get kind of almost like a whole little data analysis."
"5163050","5164790"," So, and we'll be getting by the end,"
"5164890","5166230"," maybe the last thing we do in this workshop"
"5166230","5168130"," will be kind of a little bit of a longer chain like that. "
"5168550","5169910"," So, okay."
"5170030","5172490"," So that pulls out the column."
"5172690","5173890"," Okay, so we've pulled out the column"
"5173890","5178090"," and then you can also in the same action, do things to it. "
"5178150","5179450"," So like use our methods, okay?"
"5179750","5183490"," So df.cookie budget, which is a series."
"5183490","5184810"," And then we can use a method"
"5184810","5186050"," that we normally use on a series,"
"5186710","5190290"," the mean method in the same action, okay?"
"5190350","5191230"," And then we get,"
"5191350","5193530"," it smoothly get the mean of that column,"
"5193630","5194770"," which is very nice, honestly."
"5194930","5197150"," Like, and how much typing around"
"5197150","5198710"," would that take you to do in Excel?"
"5199430","5201090"," You'd have to like set up a whole thing,"
"5201190","5202170"," you know, and type into it. "
"5202170","5203990"," It's just, you know, it's very quick."
"5204130","5205610"," When you start getting fast with this,"
"5205650","5208610"," you start getting data really fast"
"5208610","5209970"," and you're kind of at your fingertips, okay?"
"5210370","5214950"," So what else do I need to show you here for data frames?"
"5215550","5216870"," We pulled out the column."
"5218250","5222410"," I'm gonna show you really quick how to pull out a row, okay?"
"5223790","5230210"," And then we're going to kind of move on to the next thing. "
"5230310","5232010"," Okay, so let's do df."
"5233450","5237530"," There's two ways to pull out a row."
"5237670","5239490"," I think we're getting a little tight. "
"5239490","5240990"," So I'm gonna only show you one of them,"
"5241070","5242610"," but I'll kind of point to the other one, okay?"
"5243130","5244610"," Two colon 32 PM."
"5244750","5245290"," We're not doing too bad."
"5245490","5245890"," We're actually,"
"5249770","5252230"," so, okay, I'll show you the full version here. "
"5252250","5253350"," I'm sorry, I just want to make sure"
"5253350","5254130"," that we get to everything."
"5254390","5257070"," So what I want to show you is,"
"5258230","5259990"," right now we have it on this data frame,"
"5260050","5261830"," we have an index, but it's kind of useless."
"5261990","5264910"," It just counts zero, one, two, three, four, you know?"
"5265270","5267230"," So, and we can actually pull out the index"
"5267230","5269430"," and listen to what the index is by itself"
"5269430","5270830"," by doing df.index."
"5275010","5276370"," df.index,"
"5276370","5277190"," no parenthesis,"
"5277830","5280570"," ""out left bracket 42 right bracket colon,"
"5281150","5282550"," range index left paren,"
"5283190","5286250"," start equals zero, stop equals five,"
"5287510","5288770"," step equals one right."""
"5288770","5289790"," So basically this says,"
"5289990","5292390"," it's a way of representing counting up."
"5292530","5295110"," It says range index, start at zero,"
"5295110","5297870"," stop at four, count up by one."
"5298190","5301490"," Okay, it's a function that allows us to create,"
"5301630","5303150"," and we can actually run this function. "
"5303290","5305010"," It exists in pandas, range index,"
"5305530","5310010"," which allows us to create like an index,"
"5310070","5311090"," which counts up for us,"
"5311130","5311830"," which is actually pretty useful."
"5311910","5313830"," We're going to use this in one of Sarah's workshops"
"5315230","5318510"," to create some data that we'll then use for soundification."
"5319030","5320150"," But basically it means,"
"5320570","5323310"," okay, right now the index counts up from zero up to four. "
"5323450","5323610"," Okay?"
"5324390","5325690"," That's not that useful."
"5326670","5328810"," What you want with an index is something that is,"
"5329130","5331510"," it's ideally it's unique, okay?"
"5331810","5332530"," And descriptive."
"5333130","5334630"," And this is unique, you know,"
"5334690","5336290"," if each row has its own number,"
"5336610","5337590"," but it's not descriptive. "
"5338490","5340770"," And when you look for descriptiveness,"
"5340970","5341790"," what you want to think about,"
"5341850","5343410"," like what is this row?"
"5344350","5345510"," So remember columns,"
"5346370","5349730"," they represent attributes of our data."
"5349930","5351930"," So different facets of the data."
"5351930","5354750"," So for example, the month, the cookie budget, the budget,"
"5355050","5356470"," those are facets of the data. "
"5357010","5361510"," The rows, they represent the, an entity."
"5361850","5365490"," So a specific item or a thing or object"
"5365490","5367490"," or concept or something, okay?"
"5367790","5368410"," An entity."
"5369350","5371130"," And in our case, you know, each,"
"5371270","5372510"," so each the columns they're actually,"
"5372570","5375090"," they're facets and they're facets of a month. "
"5375570","5378710"," Each row represents a different month, okay?"
"5378730","5379730"," In our budget."
"5379730","5382450"," And a month of budget."
"5383170","5385530"," And so what would actually be most descriptive here"
"5385530","5386550"," would be the month. "
"5387030","5388630"," Because, you know, we'll always want to know,"
"5388750","5390490"," okay, well, yeah, that's June's cookie budget."
"5390590","5391730"," That's June's regular budget."
"5392350","5394230"," So let's do DF. "
"5395670","5398770"," Let's, what we want to do is overwrite the index"
"5400250","5405110"," with the, a more useful series, okay?"
"5405370","5408050"," And so we can actually do that by picking out a column"
"5408050","5409670"," and over, using it to overwrite it."
"5409770","5410610"," So this is pretty cool."
"5410790","5411910"," DF.index."
"5413510","5416310"," ""DF, dot,"
"5416350","5418670"," I-N-D-E-X. "
"5419090","5419570"," Index."
"5419750","5420070"," Space."
"5420290","5420850"," Equals. "
"5421090","5421610"," Equals."
"5421690","5422090"," Space."""
"5422250","5422750"," Space. "
"5423090","5425730"," And now let's do DF.month."
"5426210","5430150"," ""DF, M-O-N-T-H."""
"5430270","5432850"," So it's DF.index equals DF.month."
"5433130","5435650"," And what that does is it's just like variable assignment."
"5435650","5438010"," What you're doing is you're overwriting the index"
"5439010","5440810"," with another column, okay?"
"5442530","5444350"," And that column that has more descriptive data. "
"5444390","5446610"," It will actually keep the month column."
"5446710","5448050"," There's no reason to get rid of the month column."
"5448350","5449150"," But from now on,"
"5449190","5450870"," the index will be replaced with the month. "
"5451570","5453810"," If your dataset had like, you know,"
"5454450","5456270"," if your dataset was longer than a year,"
"5456350","5458130"," you would need to have the year and the month"
"5458130","5459270"," to be the unique index."
"5459390","5460710"," But that would still be a great index."
"5460810","5462970"," The year and the month would be a very common index"
"5462970","5464970"," for like a dataset that involved time. "
"5465490","5468190"," ""In left bracket 44, right bracket colon."""
"5468310","5469550"," And remember, we're assigning something"
"5469550","5470710"," so we don't actually get any output."
"5470830","5471850"," Remember when we assign variables"
"5471850","5473770"," or we overwrite stuff within data,"
"5473910","5475190"," this is the first time we've done that. "
"5475250","5475930"," We don't get an output."
"5476430","5478710"," So let's do, now if we do DF.index,"
"5478890","5479830"," you should get the month."
"5480190","5484510"," ""D-F dot I-N-D-E-X."
"5484610","5487310"," Out left bracket 44, right bracket colon."
"5487910","5491790"," Index left paren, left bracket June, July, Sep."""
"5491990","5493770"," The month is overwrote it correctly. "
"5494420","5495010"," So, okay."
"5495110","5497810"," And now if we look at the data frame, DF,"
"5498370","5499250"," the representation."
"5499670","5502490"," ""Out left bracket 45, right bracket colon."
"5503750","5505210"," Budget, month."
"5506310","5507130"," Those are the columns."
"5507430","5510150"," Month, June 10th. "
"5510650","5513450"," June, July 10th."""
"5514290","5514750"," So, okay."
"5514810","5516190"," It's a little difficult to parse that,"
"5516250","5519170"," but what it's saying is that the column on the left,"
"5519530","5521850"," which is the index and the representation has changed. "
"5522010","5522230"," Okay."
"5523010","5524870"," Now this is actually even more clear."
"5525050","5526030"," So now if you want to,"
"5526110","5528590"," say we pulled out the cookie budget, DF.cookiebudget."
"5529050","5532750"," ..."
"5532890","5534210"," So DF.cookiebudget."
"5534470","5535870"," And this is where it'll strike you"
"5535870","5537350"," as a little more useful maybe."
"5537830","5540690"," ""Out left bracket 46, right bracket colon."
"5542950","5546450"," Month, June 3rd, July 2nd."""
"5546490","5548430"," So it's saying the June 3rd is pretty annoying."
"5548590","5551150"," June 3, that's our cookie budget for June."
"5551150","5555890"," July 2nd too, that's our cookie budget for July. "
"5557570","5558810"," ""September zero."""
"5558930","5559910"," It said September zero."
"5562250","5565230"," ""October 4th, November 5th."""
